minute,cpu_usage,cpu_smoothed
872,80.488983354,638.2999118349996
873,51.471888091,641.4736124073996
874,36.6281226294,636.9504788638797
875,2828.04274312,610.9481918732797
876,38.112106579,606.9487687546796
877,25.831482055,596.0172684948797
878,30.575105331,591.8379119428796
879,34.290493442,591.3703861053997
880,2758.773350202,577.5165075217997
881,30.0553502407,575.9051562541397
882,32.261007803,577.1910614037396
883,29.9619530437,577.0684309462797
884,93.1212367627,588.8345796104197
885,2682.653697592,573.6106490884197
886,19.708496339,571.5412783080795
887,23.7412863,569.8373340074797
888,22.649205196,568.3747844379396
889,91.5351096707,568.0575590195397
890,2684.6837304207,568.4635655852796
891,40.020518998,572.5259701170797
892,42.982625564,576.3742379698797
893,22.20205669,576.2848082686796
894,76.041851193,573.1861565731397
895,2860.459447534,608.3412999957997
896,51.537182888,610.6446327737997
897,261.3631989047,654.3207474419396
898,157.9989001647,681.4801161368797
899,36.032454512,673.4782368006797
900,3133.218501888,728.0300476714797
901,13.24045866,720.3707028258797
902,10.590928629,670.2162487707396
903,19.05491758,642.4274522537996
904,19.533937419,639.1277488351996
905,2805.4603333992,573.5761151374396
906,14.444357509,573.8168949072395
907,14.54318894,574.6073469694396
908,14.9475992,573.7858832934396
909,16.193401202,573.1177760500397
910,2801.4687824418,572.3194658585596
911,27.9298523417,575.0165648250997
912,25.270311852,577.1619894074996
913,18.254018784,577.8232733242996
914,19.15996288,578.4165856598996
915,2652.353011226,548.5934314167396
916,69.864905207,556.9804419897996
917,20.929119252,556.1122034697996
918,20.376843116,556.5367683361997
919,21.21677168,556.9481300961996
920,2594.1883086237,545.3151895757396
921,16.5839941237,534.6590073590796
922,13.981356518,533.2694548122797
923,16.50669292,532.4954247730795
924,20.4550785927,532.3430861556196
925,2540.8977805547,521.6849805418196
926,124.6313989,543.2944614970796
927,55.203056769999996,551.5388015474796
928,15.458454702,551.3291539038796
929,19.123569259,551.0628520371397
930,2595.928674657,562.0690308575997
931,25.989608606,542.3406727987997
932,27.265332915,536.7531280277997
933,14.2246006087,536.5063572091397
934,24.640592849,537.6097619271397
935,2546.3733576187,527.6986985194796
936,12.64198882,525.0291745622796
937,162.978205931,552.1717491654797
938,11.02229641,551.5312883257398
939,8.17460554,548.2380908639396
940,2526.294685511,544.2223564423996
941,13.412366092,544.3764318967997
942,15.913896,514.9635699105996
943,24.635437482,517.6861981249996
944,18.89716833,519.8307106829996
945,2423.8902464757,499.34982287593965
946,20.948560404,500.85706173833967
947,83.236451427,514.3215728237396
948,14.67807542,512.3301004113397
949,18.14147606,512.1789619573397
950,2510.75591672,529.5520960061997
951,18.342158913,529.0308157079996
952,17.7253592,515.9285972625996
953,18.81779489,516.7565411565997
954,12.12705354,515.5536566525997
955,2448.617664097,503.1260061279997
956,102.803488191,520.0182719835997
957,31.397046899,522.7526095233997
958,68.3559914431,532.6602488340197
959,15.62839373,533.3605168720197
960,2496.3794855617,542.9128811649597
961,16.70776647,525.6937368207598
962,12.77695632,521.9697187049597
963,28.399334086,513.9783872335397
964,16.82828136,514.2183647595397
965,2662.8833168707,547.5191310213397
966,17.5067552,547.6789287673397
967,17.85300456,548.6941384153397
968,21.21750791,547.2577731801396
969,25.764201697,549.0449572475397
970,2628.2187062654,542.1120351264797
971,14.962941840000001,541.6032724544797
972,19.98170056,542.0290116544796
973,35.1416461397,544.8138393004198
974,14.639718918,542.5889427446197
975,2760.2361964977,568.9924407910796
976,15.15554683,569.0309617890796
977,24.3426356,569.9031487970796
978,21.86890083,567.2485997351396
979,15.99552032,567.5197600155395
980,2716.915607765,558.8556422689996
981,13.47534041,558.5196009849997
982,12.865039287,556.2240817223997
983,16.40012138,555.1303258323995
984,15.242540203,554.9797298089997
985,2690.889666582,549.7745415723996
986,16.455796675,550.3706328253995
987,13.077730985,550.4131711649995
988,13.98886512,549.9309199129996
989,12.86260164,549.4549322003996
990,2742.941464559,559.8652917957996
991,55.878051277,567.7497427161996
992,34.4760916807,572.0294148553396
993,18.51407896,572.9344576233397
994,24.377080983,575.2373534919396
995,2773.0153472637,581.2521300328797
996,20.53636484,574.1837927454796
997,25.318187168,572.3522118429397
998,21.040272876,572.8574506261397
999,25.141937687,573.0104219669396
1000,2812.379123556,580.8831772253997
1001,21.885781979,581.1530606531998
1002,23.969028374,580.8832288943997
1003,22.488427961,581.1728599113997
1004,17.44595261,579.6336628959997
1005,2756.7947450047,568.5167871857396
1006,21.894342697,568.5184993293396
1007,25.84882254,568.8944581625396
1008,16.57143093,567.7110587563398
1009,17.257483367,567.6733649077396
1010,2694.417084036,555.1978327139996
1011,16.053160782,554.0295963309995
1012,16.47617598,552.1550670189996
1013,13.990191489999999,551.6388191309995
1014,17.98270964,551.7838643855996
1015,2679.352838412,548.7710152607996
1016,16.20405517,548.8011941383996
1017,13.89514828,548.2849885983995
1018,15.322078867,548.5513660737996
1019,16.79315273,548.3134546917996
1020,2776.6748920367,567.7778654167396
1021,17.259953105,567.9890450037395
1022,23.731630026,569.9563413529396
1023,26.502300213,572.1923856221396
1024,14.043592272,571.6424735305396
1025,2789.544827244,574.2164605719996
1026,13.793073185,573.5230845879996
1027,14.3810860467,571.6529757921396
1028,18.379778837,570.0284715169396
1029,13.761816843,569.9721164311396
1030,2755.987825346,563.2607160515397
1031,18.86430496,564.2749624065397
1032,15.21979413,564.4427040231997
1033,15.7414912,563.9150464957996
1034,18.36431695,564.8355465171996
1035,2705.8806695817,554.8141153643397
1036,20.937901642,555.2288347007396
1037,14.91017976,555.1669118267397
1038,24.77245836,556.9731052587397
1039,13.128544008,555.9259506703397
1040,2728.608141456,560.4714450451996
1041,20.34263304,560.3523913247997
1042,21.40327882,561.6510111367996
1043,12.628703095,559.2222600837997
1044,9.64524143,558.5255995681996
1045,2613.712497261,535.5464707291997
1046,14.59256103,534.3964563271996
1047,25.831666363,535.2821338357996
1048,45.387941292,541.8339814751996
1049,122.876317475,564.4801966841997
1050,2820.816614952,605.9010202223997
1051,37.220662032,610.4266404227996
1052,38.272362362,612.9147796225996
1053,58.515889815,615.5403693271996
1054,102.3509809117,611.4353020145396
1055,2936.7643607654,634.6248511772196
1056,69.989879018,641.1786945744196
1057,31.950375956,639.9142972932196
1058,42.7499666834,636.7611126668996
1059,28.068445054,621.9046054953596
1060,2901.91863129,614.9354596002797
1061,23.8208099537,605.7016457874197
1062,24.761101923,604.2637909808197
1063,32.358923311,602.1855823063397
1064,24.9426023577,601.5604137670796
1065,2870.447600296,595.2662075682796
1066,30.318031065,596.5656517905396
1067,26.209090583,596.8552495225397
1068,26.463104506,595.6760857615396
1069,25.351328757,595.7578310413996
1070,2791.176614666,579.9036339153997
1071,72.7509431197,588.3902163263397
1072,82.548890762,599.6581763621397
1073,45.7145309627,603.5084616534797
1074,38.734662924,606.1851284868796
1075,2848.4787911127,617.6455637762197
1076,89.1799648257,620.9313681174197
1077,59.434836019,616.3085571688196
1078,51.859519607,617.5375548976797
1079,37.305976488,617.2518176104796
1080,3042.594383316,656.0749360511396
1081,32.0300275347,644.6449485929395
1082,28.49880918,638.4577432251397
1083,30.785636633,634.2429666303397
1084,29.8558497437,632.7529412814796
1085,3097.598059075,643.7536764332797
1086,31.503256116,643.6483221495397
1087,34.34821271,644.8182028555397
1088,73.0654802321,653.2741715753596
1089,35.18385958,654.3397735426196
1090,3101.341808681,655.0885234638197
1091,23.55746312,653.4993648646197
1092,24.756948455,651.5811120136196
1093,32.753103984,643.5186367639997
1094,32.9239824274,643.0666613334797
1095,3132.2947011507,649.2572398274197
1096,56.0666748847,655.7590821803597
1097,24.830796541,655.7738517975597
1098,28.77924482,654.9790799647596
1099,21.918724349,652.7780283490796
1100,3181.369509426,662.5929900041397
1101,176.9133744127,686.7623299097396
1102,126.940161993,707.1842030001396
1103,49.044952907,711.2373446175396
1104,18.016241885,710.4568481247396
1105,3094.3951975357,693.0619857466796
1106,35.29546369,664.7384036021397
1107,26.732896404999998,644.6969504845396
1108,30.404885074,640.9689369179397
1109,34.100308003,644.1857501415396
1110,3214.1369967797,668.1341099903397
1111,33.38043269,667.7511037903397
1112,33.232443152,669.0510131397397
1113,35.951684322,670.1603729893396
1114,44.829892649,672.3062899185396
1115,3211.465324255,671.7719554135996
1116,30.234577698,671.1427844151997
1117,19.384286404,668.3731530655996
1118,46.1101570177,670.4048476047396
1119,37.168979286,668.8726649321395
1120,3219.834251891,670.5464504593396
1121,73.9224612211,679.2840271639595
1122,49.3224580017,685.2716614834997
1123,29.15811789,681.8812536579596
1124,28.0717890017,680.0618156010996
1125,3229.691376629,682.0332405486996
1126,24.486833744,672.1461150532796
1127,24.919835801,667.2655906131397
1128,21.941716203,665.8223102757396
1129,20.3327944137,664.2745113581396
1130,3240.834419045,666.5031198413396
1131,30.489155805,667.7035842535396
1132,37.41152419,670.2019219313395
1133,34.508525565,672.7152838037396
1134,27.735984486,674.1959218181996
1135,3240.0983270947,674.0487034281397
1136,22.57257543,672.4653873531397
1137,19.910648335,668.9652121821397
1138,31.4282439337,668.3491558558796
1139,32.30063421,669.2620858006796
1140,3220.421815936,665.3267835689396
1141,29.353856306,666.6830397441396
1142,31.39773358,668.9804567931396
1143,31.28248356,668.9513047183996
1144,29.390381708,668.3692542179996
1145,3191.693293504,662.6235497315996
1146,33.63443594,663.4796656583997
1147,38.688202147,664.9377593717996
1148,30.348109837,664.7508846271996
1149,24.571474197,663.7871031249996
1150,3147.5541422824,654.9592728806796
1151,53.6302296097,658.9584316146196
1152,102.526021224,671.7259954300196
1153,16.53233039,668.9628395406196
1154,20.611952810000002,668.1709352632196
1155,3225.772160826,683.8145389719396
1156,57.50619953,684.5897329559996
1157,38.013197966,671.6871683043995
1158,50.13977166,678.4086565583996
1159,46.96976005,683.6802180063996
1160,3230.1014464287,684.5460751269396
1161,40.78106566,681.2010483529396
1162,25.247125597,678.6478338791396
1163,29.647746172,674.5494287815396
1164,22.713486798,669.6981741311396
1165,3232.654038379,670.2086925211996
1166,29.29430034,667.9113394571997
1167,27.314148175,668.3247439727996
1168,28.98205034,668.1916048063997
1169,33.06613317,670.2621340807997
1170,3153.137545312,654.3588354673996
1171,51.147285383,658.7294324759996
1172,34.888753494,660.2443535397996
1173,31.2046540937,660.6888742905396
1174,28.41916595,659.7594808465396
1175,3130.908380526,655.3136478893397
1176,46.155352157,654.3152612441397
1177,30.33599469,653.4047094833397
1178,52.094750055,657.5827286755997
1179,101.4572597787,672.1903474413397
1180,3146.463447893,675.3013609147397
1181,39.169098785,673.9041102403397
1182,73.50057679,682.5370266603397
1183,73.2270189097,686.7634804312797
1184,82.8909384514,683.0502161658197
1185,3182.529667212,690.2634600296196
1186,105.848455367,703.5993313460197
1187,52.255104561,699.3502369002197
1188,78.15930273,700.3366936642796
1189,81.6947808827,700.0974621505395
1190,3240.8453466007,711.7605980282796
1191,59.81827361,702.5545616768795
1192,47.416827851,701.5869063348796
1193,89.136120874,703.7822699636796
1194,50.236347975,697.4905833821397
1195,3250.407763401,699.4030667421996
1196,90.9577605057,705.6309641213397
1197,68.10116331,709.7678312131396
1198,40.58724179,700.0580553963397
1199,49.192696479,699.8493250971396
1200,3202.9225145977,690.3522753364796
1201,41.189186946,680.3985606245395
1202,53.166949041,677.4117177707396
1203,41.254556091,677.5451806309395
1204,22.92350581,672.2913424971396
1205,3216.51941912,675.0107234015996
1206,63.871008023,679.5470876169995
1207,18.316539606,672.5770057299997
1208,43.6773837307,673.0615712579397
1209,46.9428563518,677.8654413662996
1210,3174.719742293,669.5055060008997
1211,31.116466895,662.9545977752997
1212,27.559630763,664.8032160066996
1213,56.820696727,667.4318786059596
1214,41.3778014574,666.3188676270796
1215,3346.334008242,700.6417208168797
1216,55.93739933,705.6059073038797
1217,28.913715052,705.8767241616797
1218,29.5801709,700.4286189962796
1219,19.0216931387,695.9573973325397
1220,3324.4661353943998,691.5838227630196
1221,113.518039199,703.0999507368197
1222,68.18391317,710.9539903604197
1223,28.663468069,710.7706497942197
1224,26.89874385,712.3460599364796
1225,3178.648775265,683.1825879105996
1226,103.0185875684,681.0826975844795
1227,108.8074347874,689.2074019079596
1228,64.060271012,696.2867624965596
1229,59.196893489,702.7463924243596
1230,2888.218907105,644.6604187923597
1231,36.438813903,631.3444640592796
1232,43.280834169,618.2391439355996
1233,28.169103477,611.0609104285996
1234,44.358594267,608.0932505841996
1235,2884.546701712,607.3588095055995
1236,66.185386268,613.3081239785995
1237,103.176959693,625.2873490833996
1238,86.382498704,636.9300281287996
1239,61.947727867,640.4478548487996
1240,2969.890627653,657.5166400369997
1241,70.062942387,658.2921512607996
1242,28.42325852,643.3414110261996
1243,39.09169509,633.8832503033996
1244,38.417110986,629.1771269271997
1245,2936.544772453,622.5079558871996
1246,24.555454787,613.4064583671995
1247,33.61251244,614.4443091511996
1248,40.5585504,614.7376802131996
1249,54.600336598,617.9743253355995
1250,2910.497679023,612.7649066495994
1251,56.664030531,619.1866217983995
1252,37.065184859,619.8771562821994
1253,27.344309871,617.2343081763995
1254,28.438121901,612.0018652369995
1255,2862.617076335,602.4257446993995
1256,52.28689149,601.5503168911995
1257,41.923850233,602.5220499659996
1258,29.885688156,603.0303256229995
1259,25.49589496,602.4418802347996
1260,2854.5189888457,600.8222627369395
1261,25.2737106517,595.4196265692796
1262,32.20028929,593.4749143806796
1263,40.550258721,595.6078284936796
1264,37.1319800777,597.9350455172196
1265,2894.137907387,605.8588292254796
1266,26.770010424,606.1580891799395
1267,37.5640257277,607.2308364674794
1268,23.694595251,603.8597037734795
1269,25.234262285,601.4801602149395
1270,2964.5499514277,615.5625690230795
1271,23.275957064,614.8637583510796
1272,23.847069262,612.1203670579396
1273,25.321375052,612.4457230181395
1274,29.442036092,613.2872777795395
1275,2898.6922108897,600.1157296719396
1276,23.42166061,600.1448703811395
1277,21.798203668,599.7350972623397
1278,29.6660239,600.6040270319397
1279,24.210702076,599.5577602287397
1280,2918.4468683697,603.5086917247396
1281,21.05199401,603.0347584047396
1282,37.581441503,606.1914059717396
1283,31.930029041,606.6442069999396
1284,18.599453,605.5219571847396
1285,2970.198466786,615.8722768679996
1286,26.97213739,617.0563055439997
1287,25.07446729,614.5549107013996
1288,48.41162799,617.8512304911997
1289,37.7443100557,621.6802019023396
1290,2949.8659660211,617.6137017493595
1291,48.7699943767,621.9732731466995
1292,26.790031931,622.3163860748995
1293,44.012415144,621.4365435056995
1294,46.2878312497,623.1452477444996
1295,2977.6571167707,628.7034778944196
1296,28.340830161,624.6176450512796
1297,29.3584109857,625.1313208622196
1298,29.949914835,622.3188208004196
1299,23.790325918,617.8193197340795
1300,3072.8330250037,636.8545013806795
1301,57.651799949,642.7166953382796
1302,58.2555022067,648.4961135824796
1303,56.6773697737,653.8416045702195
1304,33.1624066117,655.7160207089596
1305,3102.0622930591,661.5618743200396
1306,56.6973874474,661.3709918197195
1307,64.5501808367,662.6299275457195
1308,32.2812355387,657.7507006987196
1309,27.242889153,656.5667972069795
1310,3146.811917889,665.5167221729596
1311,32.084641507,660.5941729848795
1312,30.777548265,653.8396464705395
1313,27.016065594,652.7866124815995
1314,27.5046184797,652.8389583469395
1315,3071.476251849,637.7718251389396
1316,27.061460817,636.7671890009395
1317,22.269520891,635.0655835261396
1318,21.696748589,634.0017201251396
1319,30.91805896,634.6844082211995
1320,3073.228629347,635.0348837207996
1321,30.554402937,635.7334721447995
1322,32.495981027,637.7787641719996
1323,30.923530327,639.6241205195995
1324,33.8372407217,640.2079568719396
1325,3007.137161772,626.9896633569396
1326,24.520910926,625.7829649547396
1327,26.51362796,624.5864943413396
1328,45.862954325,627.5743791409396
1329,31.198398616,627.0466107197996
1330,3058.61581399,637.3423411633995
1331,26.055516742,637.6492623265995
1332,29.834285886,638.3133939117995
1333,67.453066791,642.6314164049995
1334,102.388256542,656.8693879901996
1335,3059.3866306987,657.0235513319396
1336,29.501959,657.7128397835397
1337,25.681214345,656.8822254753396
1338,89.375150649,661.2666422469396
1339,59.640515021,652.7170939427396
1340,3002.1310937197,641.2659865469395
1341,41.9915911767,643.7639129822794
1342,40.073322606,646.6423346344795
1343,45.73414021,637.9141325466795
1344,34.85671751,632.9573730444796
1345,3019.051033697,636.3413610399396
1346,29.31821067,633.8066849385997
1347,23.32469218,630.4569588533997
1348,30.463451954,627.4028212021997
1349,26.886155919,625.8087088839995
1350,3081.6816611197,638.3348343685395
1351,25.227473176,637.5166868697395
1352,47.713999395,642.3945483127395
1353,65.255487306,649.3529553831396
1354,56.792273925,655.3341789843396
1355,3085.15457786,656.0287623323995
1356,62.279830241,663.4392337453995
1357,71.73395032,668.2432239303996
1358,54.989665983,666.1900596657995
1359,28.922225323,660.6160499453995
1360,3128.236672086,669.2324687905996
1361,24.59228232,661.6949592063995
1362,26.583404155,652.6648499733994
1363,34.135027862,648.4939223491995
1364,43.15884522,651.3412463285996
1365,3117.300873045,649.1540865203996
1366,34.494727864,651.1345756291996
1367,39.77239768,653.7723743341996
1368,20.76359087,651.0980869357996
1369,31.519160607,648.7701500131996
1370,3046.074830934,634.5249415909996
1371,20.065546287,631.6391052755996
1372,33.29182289,630.3429903175995
1373,19.24500727,630.0392735975996
1374,21.09759014,627.9549595041996
1375,3088.669869645,636.4739672463995
1376,21.06666168,636.6741903249995
1377,19.724063463,633.9606384395995
1378,16.79922549,633.4714820835995
1379,16.756045078,632.6031730711995
1380,3012.244597761,617.3181186943996
1381,56.889585972,624.4827035527995
1382,48.095539776,630.1569988153994
1383,59.772004934,638.7515547041995
1384,41.901615026,643.7806686937995
1385,2929.94069108,627.3198873575996
1386,47.5719621767,625.4563625985395
1387,37.588085559,623.3548717551396
1388,41.107777239,619.6220262161395
1389,30.542361912,617.3501755933396
1390,2975.458532273,626.4537438319396
1391,17.71813273,620.4829779425996
1392,23.481797018,617.6617202343996
1393,22.959908801,614.0321465467996
1394,24.9365345637,612.9109810771395
1395,2941.481397068,606.1155540361395
1396,13.446949396,605.2613173693396
1397,14.91417705,603.5477933757395
1398,33.769217137,605.7096550429395
1399,30.357059594,606.7937600489996
1400,2910.005309321,600.4985424995996
1401,28.702285255,603.5496096713995
1402,28.19650405,606.2060750713995
1403,28.3077620737,605.1137840587396
1404,26.338976976,604.3101675351395
1405,2916.499576644,605.6090209997395
1406,27.6453813,605.3976402087395
1407,23.706945211,604.4997284409395
1408,22.778395283,603.3938550827995
1409,19.508059528,602.0276715931996
1410,2547.703318136,528.2684198915995
1411,14.145936179,525.5685308673994
1412,15.23159524,523.8734608731995
1413,24.05936445,524.1296547065996
1414,14.847716189,523.1975860387995
1415,2524.095201963,518.4759628041995
1416,16.68056531,518.9828886303997
1417,15.8737059697,519.1113107763396
1418,35.96101785,521.4916414563395
1419,30.613919833,524.6448821851395
1420,2702.822218302,560.3902854529395
1421,30.26128743,563.1064298769395
1422,33.154332985,566.5625552799995
1423,113.9248807135,582.1553278526995
1424,126.6391809564,601.3603800773795
1425,2705.00030951,601.7959983189796
1426,108.991282821,617.5419973971796
1427,106.9230020885,632.2957312178796
1428,47.7100332047,619.0527617161196
1429,46.488708754,603.0226672756396
1430,2753.451043766,612.7128141268396
1431,79.6343140184,606.8414203663195
1432,51.275802573,595.7119804632196
1433,30.128014793,592.1955767808796
1434,37.356480615,590.3691311530795
1435,2698.555987428,579.3901198854795
1436,33.72839144,570.2089353697995
1437,63.551953508,572.6641655567996
1438,67.4412343174,580.1268094616796
1439,98.026423506,592.2607980398795
1440,2731.734815439,598.8965636420796
1441,76.9821983187,607.5473250178195
1442,49.420875818,604.7211094798196
1443,124.8171661001,616.1962958363595
1444,55.861170967,607.7632453285596
1445,2903.508496561,642.1179815529596
1446,57.83655847,638.2888535832196
1447,32.329005104,634.8704794404196
1448,89.113545605,627.7297553413996
1449,37.899339556,624.1373890591996
1450,2744.447186885,592.3251271239996
1451,50.8978523867,590.9373859073396
1452,115.924237428,607.6564323721396
1453,37.195891132,597.2729014775396
1454,53.111583279,600.3153502221396
1455,2738.386903602,599.1032935655396
1456,42.589025904,597.4415282689996
1457,30.007635767,580.2582079367996
1458,61.449795292,585.1089887687996
1459,43.36787531,583.1602471749995
1460,2829.939388782,601.4707442109996
1461,39.68525567,600.8899901641996
1462,64.085320066,607.7055270239996
1463,29.759061439,601.3673802533997
1464,28.902092557,598.4742237027996
1465,2840.9466635357,600.6756786535395
1466,37.2817852574,600.1949845710194
1467,34.31056992,594.2400345418195
1468,38.462857671,595.9807937882194
1469,42.1086653,598.6221083368195
1470,2816.0442681324,593.6416292561595
1471,35.813467131,593.3479656308795
1472,32.5226864177,592.9903889304195
1473,85.608320101,602.4194814164194
1474,40.5112765167,602.1000036597595
1475,3029.8640789337,644.8639658200195
1476,348.433644571,707.3880013080195
1477,166.9882809554,734.2811202155596
1478,140.58968399,745.2773929933595
1479,63.7618688077,749.9275114515596
1480,3430.736851446,830.1020659540194
1481,29.507751155,766.3168872708195
1482,47.934675703,742.5061662203395
1483,38.671757958,722.1225810139396
1484,53.299914143,720.0301900809995
1485,3364.312766214,706.7453730345995
1486,136.198731731,728.0835691497996
1487,63.745021659,731.2456383409996
1488,27.20700497,728.9526877433996
1489,27.977119701,723.8881288549995
1490,3303.748661156,711.7753078433996
1491,28.566622865,690.2488860701994
1492,24.6152513337,682.4229320051395
1493,26.004601064,682.1824512239394
1494,26.3939317997,681.8658136436795
1495,3072.645812691,635.6452439506795
1496,62.966142173,642.5251478122796
1497,142.812717638,666.1646410731396
1498,102.36634601,681.4369900623396
1499,49.278148575,686.0138334173996
1500,2931.010222893,657.6867154577996
1501,38.84096036,652.8616790951994
1502,41.907647236,632.6806650147995
1503,38.16196025,619.8397878627995
1504,31.88678435,616.3615150177995
1505,2803.109181279,590.7813066949996
1506,38.751566608,590.7634279445995
1507,38.133263966,590.0085512905995
1508,29.5505019537,588.2862596313396
1509,101.8906974717,602.2870422556796
1510,3365.3354466477,714.7322953294195
1511,74.23132345,721.8282466978196
1512,26.86904834,719.5754035726195
1513,33.64102433,720.3935080478794
1514,61.333302442,712.2820290419395
1515,3012.59763049,641.7344658103996
1516,110.8614368377,649.0604884879394
1517,119.745978958,667.6358746115395
1518,75.822688975,676.0722075405395
1519,29.150278496,669.6356027513395
1520,2843.290426959,635.7741620451395
1521,97.097679576,633.0214105927996
1522,36.436332689,616.3594813389996
1523,36.824074635,608.5597584709997
1524,30.108955937,608.7514939591995
1525,2871.600093143,614.4134271959995
1526,23.3819612657,599.6702835339395
1527,19.676909553,596.3183989067395
1528,157.5763315007,620.4688502798795
1529,78.690882731,630.1852356386795
1530,2965.6407540017,648.9933678104195
1531,44.593480745,653.2356717062795
1532,86.185553044,666.5374004044795
1533,116.245126735,658.2711594513395
1534,62.301204621,654.9932238293395
1535,3142.517011259,690.3684752807995
1536,194.08898052,720.2675752357995
1537,56.78024257,714.3865131409996
1538,73.9751743647,705.9325226669396
1539,114.07926476,716.2881346947395
1540,3423.3098571547,772.4467038738795
1541,115.9291617677,756.8147401234195
1542,58.1930358187,757.0972987731595
1543,37.899246975,749.8821132952196
1544,31.577442844,733.3817489120195
1545,3246.6507175937,698.0499209998195
1546,51.4882728947,685.1617432252195
1547,69.354173787,687.3939708188796
1548,36.967946624,687.2077107486796
1549,22.524868165,685.3971958128795
1550,3150.695450786,666.2061424513396
1551,41.787555399,664.2659989521997
1552,50.1952793307,660.4342200609395
1553,105.4367547547,674.1279816870796
1554,62.5836002437,682.1397281028196
1555,2910.058840183,634.0124059822195
1556,66.431551037,638.9412051098195
1557,53.615002338000004,639.6251497112796
1558,60.9042035577,630.7186394718796
1559,78.1335404984,633.8286275228195
1560,2883.3778383031,628.4924271468395
1561,87.5705516248,632.7202272643995
1562,59.2686530181,633.8509574004195
1563,209.97068080210002,663.6642528492995
1564,70.0393865747,662.0454220645595
1565,2816.6820937087,648.7062731456796
1566,71.1306949861,645.4183018179396
1567,86.9638088497,650.9573329842596
1568,83.4840017794,625.6599971797195
1569,71.7971027837,626.0115404215196
1570,2891.2790883984,640.9309393594596
1571,68.782909069,640.4613821760396
1572,83.476152914,639.7638509888995
1573,72.079444128,637.4829394586195
1574,95.5038730637,642.2242935146195
1575,2808.283839392,625.6252437133396
1576,77.8302737004,627.4347166396195
1577,50.2362996327,620.7867459833597
1578,80.94125201,622.5591075597597
1579,74.5822423011,618.3747814072397
1580,2752.0174224657,607.1214980219795
1581,74.9950905324,606.5544613883795
1582,66.091821452,609.7255657522395
1583,79.7574336995,609.4888020901395
1584,83.5422706132,611.2808077525594
1585,2673.2225547254,595.5218342044996
1586,75.4350081891,595.6098177358396
1587,41.027811188,590.5970156830396
1588,60.578576679,586.7612442789396
1589,70.6867417097,584.1901384982395
1590,2635.0366217099,576.5529518951396
1591,123.8701226087,586.2399747790596
1592,60.94234198,590.2228809374595
1593,84.640689472,595.0353034960596
1594,93.1590476154,599.5297646771995
1595,2566.5540352288,585.8332473809795
1596,50.677296044,571.1946820680395
1597,63.678300031,571.7418736782395
1598,58.7597767837,566.5656911405796
1599,29.9004703437,553.9139756862395
1600,2622.7820855807,565.1595857566195
1601,62.9440389497,567.6129343377595
1602,46.327473303,564.1427689921595
1603,50.425669967,562.4759476288195
1604,47.305039018,565.9568613636795
1605,2514.2370481357,544.2478538746795
1606,40.720847362,539.8032155571395
1607,63.263704765,543.1904618495395
1608,91.7292243041,551.4511727169595
1609,37.783214885,549.5468078903596
1610,2618.613057033,570.4220096698195
1611,65.323656766,575.3425715506196
1612,84.7942636268,579.6486833229795
1613,83.459834555,577.9948053731595
1614,79.939453017,586.4260529995596
1615,2632.0227044757,589.1079824880995
1616,72.4124858544,590.5257483057795
1617,96.950501707,592.9569959218195
1618,76.033894803,591.4718079714196
1619,62.186226385,587.9211626450194
1620,2639.40172325,589.3969663998795
1621,80.6287792167,591.0402250723395
1622,73.970527188,586.4442301685395
1623,48.577321242,580.9529154563395
1624,96.64771662,587.8452135033396
1625,2738.407394613,607.6463477759396
1626,86.7530416607,608.8712002647396
1627,86.799936679,611.4370821629395
1628,138.7258677097,629.4667914564795
1629,88.6421649367,627.8656811198196
1630,2855.3542000604,651.2550422092996
1631,86.8649125604,651.2774163892396
1632,82.584998321,650.4344287176397
1633,56.7205005304,634.0333552817797
1634,77.3897787654,631.7828780475196
1635,2714.6489931575,603.6418366669396
1636,79.3365050547,602.1361551657996
1637,76.6407573274,600.9473069670796
1638,92.8271130732,608.1686294756396
1639,94.7019594201,611.6310656065796
1640,2519.7096381772,572.6431946105196
1641,102.4977159705,577.2754367936795
1642,91.5386145854,580.2550082452796
1643,95.4355469417,580.7766950189796
1644,108.171428045,583.4705887439595
1645,2395.7708913337,558.6828393752596
1646,109.2469109511,560.0326783713796
1647,96.4123538734,561.0074262289796
1648,26.755493165,547.2714154736395
1649,59.7695698911,537.5910438428596
1650,2454.5719308227,549.3512517406596
1651,98.4437051687,547.1906105841796
1652,101.8834078791,548.2848213853196
1653,92.4270063924,561.4191240307996
1654,107.8419095561,571.0335919637995
1655,2398.1863884641,559.7564834920796
1656,101.3182099461,560.3313844475596
1657,132.3367806627,566.4220590042795
1658,109.5654723598,569.8497521977595
1659,129.4434113034,574.1700525472196
1660,2411.2332470558,576.7794242655596
1661,105.3915343395,577.5940891442395
1662,122.8373936417,575.6942117400396
1663,94.476408398,572.6763989476797
1664,79.3499085497,562.6576983969395
1665,2337.2513588665,547.8613207590795
1666,84.7211928648,543.7272524641395
1667,79.0522184794,534.9702174316797
1668,88.481524986,533.7712407492795
1669,100.2849930957,537.9582576584796
1670,2344.0377087737,539.3155276399195
1671,99.8160331591,542.3344956987796
1672,163.2242431607,559.1689006350396
1673,92.6866030995,560.0099162577396
1674,97.9425905688,559.5414357523596
1675,2417.8679302444,574.3074800464996
1676,87.3045985107,571.8051931168196
1677,85.8590170654,556.3321478977596
